Customer ID,Recency Score,Frequency Score,Monetary Score,Overall Score
AW-109302,4,2,4,3.3333333333333335
AW-109301,4,3,3,3.3333333333333335
AW-108404,5,3,2,3.3333333333333335
MO-178004,3,4,3,3.3333333333333335
SW-102751,4,5,1,3.3333333333333335
DS-130301,3,3,4,3.3333333333333335
MH-177852,5,1,4,3.3333333333333335
DS-130304,3,4,3,3.3333333333333335
MW-182201,3,2,5,3.3333333333333335
MW-182203,2,5,3,3.3333333333333335
MW-182354,4,1,5,3.3333333333333335
MM-72603,2,3,5,3.3333333333333335
MM-182803,5,2,3,3.3333333333333335
SV-207853,5,2,3,3.3333333333333335
BC-111253,4,3,3,3.3333333333333335
DP-31651,5,3,2,3.3333333333333335
DM-29553,5,2,3,3.3333333333333335
MT-80701,2,3,5,3.3333333333333335
AY-5552,4,3,3,3.3333333333333335
BB-109903,4,3,3,3.3333333333333335
MS-179804,5,3,2,3.3333333333333335
DO-34351,4,3,3,3.3333333333333335
SW-202453,4,3,3,3.3333333333333335
MS-75302,4,4,2,3.3333333333333335
MS-175303,2,4,4,3.3333333333333335
DO-136451,1,4,5,3.3333333333333335
DO-134351,2,3,5,3.3333333333333335
MR-75451,2,5,3,3.3333333333333335
DN-136903,2,3,5,3.3333333333333335
MT-180701,2,4,4,3.3333333333333335
SW-103501,3,5,2,3.3333333333333335
SW-203501,4,2,4,3.3333333333333335
DN-136902,4,2,4,3.3333333333333335
DP-133902,5,2,3,3.3333333333333335
SW-203502,5,2,3,3.3333333333333335
DP-133904,1,4,5,3.3333333333333335
DL-33151,4,4,2,3.3333333333333335
MM-180551,5,4,1,3.3333333333333335
BC-111254,2,4,4,3.3333333333333335
EA-140351,3,3,4,3.3333333333333335
NC-185353,4,4,2,3.3333333333333335
BD-115003,3,4,3,3.3333333333333335
NC-186252,4,3,3,3.3333333333333335
NC-83401,4,3,3,3.3333333333333335
MJ-177402,4,2,4,3.3333333333333335
EB-137051,4,3,3,3.3333333333333335
EB-137053,2,4,4,3.3333333333333335
MH-80252,4,5,1,3.3333333333333335
MH-77852,5,4,1,3.3333333333333335
DK-129854,5,2,3,3.3333333333333335
EB-138404,3,2,5,3.3333333333333335
EB-138702,5,3,2,3.3333333333333335
EB-138703,4,5,1,3.3333333333333335
EB-138704,3,3,4,3.3333333333333335
MH-180254,4,2,4,3.3333333333333335
MH-180253,5,2,3,3.3333333333333335
TB-212501,5,3,2,3.3333333333333335
NC-184154,4,3,3,3.3333333333333335
Dp-132401,2,3,5,3.3333333333333335
MM-179201,4,2,4,3.3333333333333335
DK-30901,4,5,1,3.3333333333333335
SC-202604,2,4,4,3.3333333333333335
MZ-175153,5,2,3,3.3333333333333335
AT-104351,3,3,4,3.3333333333333335
ML-77553,5,4,1,3.3333333333333335
DW-134804,2,3,5,3.3333333333333335
SV-108153,2,4,4,3.3333333333333335
BD-113202,2,4,4,3.3333333333333335
BD-113203,5,2,3,3.3333333333333335
SV-107851,5,1,4,3.3333333333333335
SU-206653,4,3,3,3.3333333333333335
TB-115202,5,2,3,3.3333333333333335
DW-35401,4,5,1,3.3333333333333335
DL-128654,3,4,3,3.3333333333333335
DW-35851,5,4,1,3.3333333333333335
AS-1352,3,3,4,3.3333333333333335
AS-106302,4,3,3,3.3333333333333335
ML-173951,5,2,3,3.3333333333333335
DB-134054,2,5,3,3.3333333333333335
AA-103151,5,2,3,3.3333333333333335
AJ-107801,3,2,5,3.3333333333333335
LH-169003,2,4,4,3.3333333333333335
LS-169452,5,2,3,3.3333333333333335
PF-192253,5,2,3,3.3333333333333335
FH-142752,3,3,4,3.3333333333333335
DB-129703,2,4,4,3.3333333333333335
TP-214151,3,3,4,3.3333333333333335
PC-187452,5,2,3,3.3333333333333335
PC-187451,3,3,4,3.3333333333333335
FG-142604,4,3,3,3.3333333333333335
FG-142603,4,5,1,3.3333333333333335
FG-142602,3,4,3,3.3333333333333335
DB-130602,1,4,5,3.3333333333333335
TP-214153,4,3,3,3.3333333333333335
LH-171552,1,4,5,3.3333333333333335
AJ-9451,3,3,4,3.3333333333333335
AJ-109451,3,4,3,3.3333333333333335
FO-43052,4,3,3,3.3333333333333335
CS-124901,3,3,4,3.3333333333333335
GH-144254,4,2,4,3.3333333333333335
LW-168251,4,3,3,3.3333333333333335
PB-88053,2,5,3,3.3333333333333335
LW-168254,3,4,3,3.3333333333333335
GB-145752,3,4,3,3.3333333333333335
ER-138551,2,4,4,3.3333333333333335
PF-91203,3,5,2,3.3333333333333335
PJ-90152,2,3,5,3.3333333333333335
BE-14551,3,5,2,3.3333333333333335
PL-189253,4,4,2,3.3333333333333335
BF-10202,3,5,2,3.3333333333333335
GD-145902,2,3,5,3.3333333333333335
LH-70201,4,4,2,3.3333333333333335
PF-191204,1,4,5,3.3333333333333335
PF-191203,3,4,3,3.3333333333333335
AH-5852,4,4,2,3.3333333333333335
LL-168401,3,3,4,3.3333333333333335
FM-142901,3,3,4,3.3333333333333335
TH-215502,4,3,3,3.3333333333333335
PF-191652,1,4,5,3.3333333333333335
Co-126402,5,2,3,3.3333333333333335
AI-108552,3,4,3,3.3333333333333335
FM-42902,5,2,3,3.3333333333333335
FH-143504,2,5,3,3.3333333333333335
LS-172451,2,4,4,3.3333333333333335
GG-46502,3,5,2,3.3333333333333335
LS-169454,2,4,4,3.3333333333333335
TH-211154,4,2,4,3.3333333333333335
PJ-190151,5,2,3,3.3333333333333335
FM-142151,2,3,5,3.3333333333333335
CT-119951,2,3,5,3.3333333333333335
SP-205451,4,2,4,3.3333333333333335
AJ-7801,2,5,3,3.3333333333333335
FH-143651,3,3,4,3.3333333333333335
CS-18451,5,4,1,3.3333333333333335
CW-119054,5,3,2,3.3333333333333335
DB-130603,4,4,2,3.3333333333333335
PL-89252,4,5,1,3.3333333333333335
GH-46653,5,3,2,3.3333333333333335
ES-140803,1,4,5,3.3333333333333335
AH-101952,3,4,3,3.3333333333333335
ES-140204,4,2,4,3.3333333333333335
TN-210403,2,4,4,3.3333333333333335
ES-140203,3,4,3,3.3333333333333335
GK-146202,3,3,4,3.3333333333333335
CV-122952,4,4,2,3.3333333333333335
LD-170053,4,3,3,3.3333333333333335
GA-145154,3,3,4,3.3333333333333335
LP-170801,4,2,4,3.3333333333333335
SP-209203,5,2,3,3.3333333333333335
CS-122503,3,4,3,3.3333333333333335
DB-133601,4,3,3,3.3333333333333335
TN-210401,5,2,3,3.3333333333333335
CV-122951,4,2,4,3.3333333333333335
GA-147252,3,4,3,3.3333333333333335
LO-171704,5,3,2,3.3333333333333335
MA-175602,3,3,4,3.3333333333333335
TG-213103,4,3,3,3.3333333333333335
PN-187752,3,4,3,3.3333333333333335
LO-171703,3,4,3,3.3333333333333335
SR-104252,4,5,1,3.3333333333333335
LO-171702,3,3,4,3.3333333333333335
PB-191053,3,3,4,3.3333333333333335
SP-205453,5,3,2,3.3333333333333335
PB-191501,4,3,3,3.3333333333333335
LR-169151,2,3,5,3.3333333333333335
LW-169902,3,3,4,3.3333333333333335
CT-119953,5,2,3,3.3333333333333335
GH-146653,4,3,3,3.3333333333333335
LE-168104,5,2,3,3.3333333333333335
SN-207103,4,3,3,3.3333333333333335
LR-169153,3,3,4,3.3333333333333335
TN-210404,3,3,4,3.3333333333333335
LW-171252,4,3,3,3.3333333333333335
AM-103604,5,3,2,3.3333333333333335
BE-114553,2,5,3,3.3333333333333335
PG-188951,2,4,4,3.3333333333333335
LD-70052,4,5,1,3.3333333333333335
TM-210101,3,4,3,3.3333333333333335
JE-54752,5,2,2,3.0
JE-57452,2,4,3,3.0
DK-32251,4,3,2,3.0
DW-134803,2,4,3,3.0
CA-127751,1,3,5,3.0
AT-104354,5,2,2,3.0
BP-112303,3,3,3,3.0
JF-154904,3,4,2,3.0
GB-45751,2,5,2,3.0
AS-2251,5,3,1,3.0
CT-119952,2,3,4,3.0
CB-120252,3,3,3,3.0
CA-22652,3,2,4,3.0
DL-128653,2,4,3,3.0
AS-106301,1,3,5,3.0
CP-20851,3,3,3,3.0
GT-146353,4,2,3,3.0
AG-3301,5,3,1,3.0
Dl-136002,2,3,4,3.0
AB-101504,4,3,2,3.0
GT-147551,4,3,2,3.0
Dl-36002,3,3,3,3.0
Dl-136003,3,5,1,3.0
AS-2852,3,2,4,3.0
AG-3002,3,4,2,3.0
CB-124152,1,3,5,3.0
AS-2851,2,4,3,3.0
JF-154153,3,3,3,3.0
CA-20552,2,5,2,3.0
BH-117101,5,1,3,3.0
AB-101651,1,4,4,3.0
EP-39151,4,4,1,3.0
JF-51902,2,3,4,3.0
DP-133901,3,3,3,3.0
GM-146804,2,3,4,3.0
DP-131651,1,3,5,3.0
AA-104801,3,1,5,3.0
GH-44253,5,2,2,3.0
CS-123552,3,4,2,3.0
BS-13652,4,4,1,3.0
CS-118603,1,4,4,3.0
BB-115453,4,3,2,3.0
AY-105552,3,2,4,3.0
AH-101954,4,2,3,3.0
DP-30003,5,2,2,3.0
JH-159104,4,3,2,3.0
AW-109303,4,2,3,3.0
GM-44401,5,2,2,3.0
BF-12752,3,4,2,3.0
DO-134354,3,4,2,3.0
JF-52951,4,3,2,3.0
JH-58202,4,2,3,3.0
GM-144404,3,2,4,3.0
JJ-154452,3,2,4,3.0
JH-61802,3,5,1,3.0
JH-61801,4,2,3,3.0
JH-59851,4,2,3,3.0
JH-59101,4,2,3,3.0
DO-34352,4,3,2,3.0
AA-103154,2,2,5,3.0
BF-112154,4,2,3,3.0
GK-146203,1,4,4,3.0
BS-115904,4,2,3,3.0
DP-130003,1,4,4,3.0
DP-130004,3,4,2,3.0
DO-136453,2,4,3,3.0
BT-115304,3,2,4,3.0
DP-33903,5,2,2,3.0
CR-128202,4,3,2,3.0
GG-146501,3,3,3,3.0
DV-130452,3,3,3,3.0
GP-47402,2,5,2,3.0
CA-119653,5,1,3,3.0
CA-119654,3,2,4,3.0
AH-1953,2,4,3,3.0
BG-116954,4,2,3,3.0
JG-151152,1,3,5,3.0
CR-127302,5,1,3,3.0
GT-146351,2,3,4,3.0
GD-145904,5,1,3,3.0
AT-107351,3,2,4,3.0
JF-54152,4,2,3,3.0
DL-29251,4,4,1,3.0
CA-120553,3,3,3,3.0
CR-125803,4,4,1,3.0
DS-31802,4,4,1,3.0
DS-131802,3,3,3,3.0
JG-153102,3,2,4,3.0
BW-111103,1,4,4,3.0
DK-28952,2,5,2,3.0
BB-9901,4,4,1,3.0
AB-100602,2,3,4,3.0
DS-131801,3,2,4,3.0
AB-100601,3,3,3,3.0
DS-130302,2,4,3,3.0
GM-46802,4,3,2,3.0
BB-15452,4,4,1,3.0
DR-29401,4,2,3,3.0
BV-112454,2,4,3,3.0
AW-108403,1,4,4,3.0
BF-110802,2,4,3,3.0
BP-112903,2,3,4,3.0
EB-141101,2,3,4,3.0
AB-106002,2,2,5,3.0
IM-150552,5,2,2,3.0
FC-142453,2,3,4,3.0
DC-132854,5,2,2,3.0
DD-135701,3,4,2,3.0
HG-49652,3,5,1,3.0
HZ-149504,4,3,2,3.0
EM-138104,3,2,4,3.0
EM-138103,3,3,3,3.0
IG-150853,4,2,3,3.0
HG-48452,3,4,2,3.0
EL-37352,2,4,3,3.0
IG-50852,4,2,3,3.0
HG-48451,2,4,3,3.0
DD-35702,3,5,1,3.0
EJ-41551,5,1,3,3.0
FC-143354,2,3,4,3.0
BM-111402,5,2,2,3.0
EJ-141552,4,2,3,3.0
IM-150701,2,3,4,3.0
CJ-18752,3,4,2,3.0
BE-14101,5,1,3,3.0
EJ-137203,3,3,3,3.0
GM-144403,3,3,3,3.0
BK-12601,3,5,1,3.0
BM-17851,3,3,3,3.0
FH-142753,5,2,2,3.0
CM-121901,3,3,3,3.0
DB-129701,2,5,2,3.0
AJ-7951,4,3,2,3.0
AG-106751,1,4,4,3.0
CG-120404,4,3,2,3.0
AR-104051,4,2,3,3.0
DB-36601,2,5,2,3.0
AB-106004,4,2,3,3.0
CK-22052,3,4,2,3.0
EP-139152,3,3,3,3.0
EN-137803,5,2,2,3.0
CL-25651,2,3,4,3.0
CL-27001,3,3,3,3.0
EM-40651,3,3,3,3.0
ER-138553,3,3,3,3.0
EM-38102,2,5,2,3.0
DB-134053,3,2,4,3.0
DB-136152,1,4,4,3.0
CK-27602,2,4,3,3.0
AG-102704,2,3,4,3.0
CK-23251,5,3,1,3.0
HP-148153,3,3,3,3.0
CM-118154,3,3,3,3.0
BM-115754,3,4,2,3.0
DB-36152,3,5,1,3.0
AP-107203,2,3,4,3.0
DB-136604,5,2,2,3.0
HR-147702,3,2,4,3.0
EM-140954,3,4,2,3.0
ES-140802,2,4,3,3.0
CK-127604,3,3,3,3.0
CK-127603,3,3,3,3.0
AF-8703,5,2,2,3.0
EM-140653,2,4,3,3.0
BE-114554,2,4,3,3.0
AP-9151,1,5,3,3.0
CM-119351,3,2,4,3.0
DB-36151,3,2,4,3.0
AF-8701,5,2,2,3.0
BD-117704,2,5,2,3.0
BF-10201,2,4,3,3.0
DG-33001,1,4,4,3.0
JD-161502,1,4,4,3.0
JD-157901,2,3,4,3.0
CM-126552,2,2,5,3.0
DJ-136303,2,4,3,3.0
AB-601,4,2,3,3.0
HA-149054,4,2,3,3.0
EC-140501,3,2,4,3.0
EB-39752,4,3,2,3.0
CM-127152,4,3,2,3.0
EB-39301,5,1,3,3.0
CC-125503,3,3,3,3.0
EB-141103,4,3,2,3.0
AS-102253,3,4,2,3.0
CY-127453,1,4,4,3.0
BP-10501,3,2,4,3.0
DK-128952,4,2,3,3.0
CM-122352,4,2,3,3.0
CW-119051,2,3,4,3.0
CM-18301,3,2,4,3.0
BD-116204,4,2,3,3.0
BF-110054,4,3,2,3.0
BP-110953,2,3,4,3.0
BP-111551,5,2,2,3.0
CV-122954,2,3,4,3.0
FW-143952,2,3,4,3.0
EB-137502,4,2,3,3.0
JE-154754,2,4,3,3.0
GT-47551,5,1,3,3.0
AB-2551,2,3,4,3.0
DK-132251,5,2,2,3.0
CC-121454,3,3,3,3.0
ED-38853,4,4,1,3.0
DJ-134203,1,4,4,3.0
HA-49202,3,4,2,3.0
AS-100901,4,2,3,3.0
AG-106753,1,4,4,3.0
CM-122353,1,5,3,3.0
CD-19801,5,2,2,3.0
BK-112604,3,4,2,3.0
DA-134502,2,3,4,3.0
DH-130752,3,3,3,3.0
EH-139452,2,3,4,3.0
BK-112603,3,3,3,3.0
FM-142153,2,4,3,3.0
JB-160004,4,3,2,3.0
AC-104502,5,1,3,3.0
DH-136751,3,2,4,3.0
EH-137652,2,3,4,3.0
JB-60451,2,4,3,3.0
AR-5102,3,3,3,3.0
AR-8251,4,2,3,3.0
Co-126403,2,3,4,3.0
JC-153851,3,4,2,3.0
DH-136753,5,2,2,3.0
AS-100454,3,2,4,3.0
JC-153854,2,5,2,3.0
CD-119204,4,2,3,3.0
DH-36751,3,2,4,3.0
BN-14701,5,2,2,3.0
EG-139003,4,2,3,3.0
BN-14702,4,2,3,3.0
JC-161051,2,4,3,3.0
CC-23701,5,1,3,3.0
JC-53851,4,3,2,3.0
BF-112153,1,4,4,3.0
JO-151451,4,2,3,3.0
SK-199901,3,3,3,3.0
MG-181454,3,2,4,3.0
SK-99902,5,2,2,3.0
SM-100051,3,2,4,3.0
SM-100052,3,3,3,3.0
LW-71251,4,2,3,3.0
SM-103201,3,2,4,3.0
SM-109051,3,3,3,3.0
SM-200052,2,3,4,3.0
SN-205602,4,2,3,3.0
LS-172454,4,3,2,3.0
LS-172303,2,4,3,3.0
LS-172302,2,4,3,3.0
LS-172004,3,4,2,3.0
SP-206502,5,1,3,3.0
LS-169451,2,3,4,3.0
SP-208603,2,3,4,3.0
LR-70351,3,3,3,3.0
LR-170354,3,3,3,3.0
LP-170803,2,3,4,3.0
LP-170802,4,3,2,3.0
LM-70651,4,2,3,3.0
SS-105901,5,2,2,3.0
LL-168404,2,3,4,3.0
LL-168402,2,3,4,3.0
MA-179953,4,2,3,3.0
SJ-101253,2,4,3,3.0
MB-173051,2,2,5,3.0
SE-201101,2,3,4,3.0
SC-200953,4,3,2,3.0
MG-176804,3,3,3,3.0
MG-176803,3,4,2,3.0
SC-202603,5,2,2,3.0
SC-203802,3,3,3,3.0
ME-177253,2,4,3,3.0
SC-208452,4,1,4,3.0
SD-204853,3,2,4,3.0
ME-173203,5,2,2,3.0
SE-101102,3,5,1,3.0
MD-178603,3,3,3,3.0
MB-173053,3,2,4,3.0
MD-178602,2,3,4,3.0
SF-200651,4,2,3,3.0
SF-200653,4,3,2,3.0
SF-202001,1,4,4,3.0
MC-75751,5,2,2,3.0
MC-175752,3,3,3,3.0
SG-204704,2,4,3,3.0
MB-73052,5,2,2,3.0
MB-180854,4,2,3,3.0
MB-180852,3,3,3,3.0
SS-208754,3,4,2,3.0
LH-171554,1,5,3,3.0
SV-209353,2,4,3,3.0
TD-109953,2,5,2,3.0
TB-214003,2,4,3,3.0
TB-215202,3,3,3,3.0
TB-216252,2,3,4,3.0
KN-167054,3,3,3,3.0
KN-164504,4,2,3,3.0
KN-164503,1,4,4,3.0
TC-209804,1,3,5,3.0
TC-211452,4,3,2,3.0
KM-167203,3,3,3,3.0
KM-166604,5,3,1,3.0
TD-209952,2,3,4,3.0
KT-164654,1,4,4,3.0
TD-209953,5,2,2,3.0
TG-213104,2,3,4,3.0
KE-164202,1,5,3,3.0
TH-212354,3,4,2,3.0
TM-210103,3,2,4,3.0
TM-214904,3,4,2,3.0
KC-165404,3,2,4,3.0
KB-66001,5,2,2,3.0
TR-213252,2,4,3,3.0
KB-164054,3,4,2,3.0
KT-164652,4,3,2,3.0
KT-164801,5,2,2,3.0
LD-68551,3,3,3,3.0
LC-169303,4,2,3,3.0
LD-170052,3,3,3,3.0
SW-202752,3,2,4,3.0
LC-71403,5,2,2,3.0
SW-202754,5,1,3,3.0
SW-203503,2,5,2,3.0
LC-68851,2,4,3,3.0
LC-68702,5,2,2,3.0
LC-170504,4,2,3,3.0
LC-170501,3,3,3,3.0
LC-169603,5,3,1,3.0
SW-204552,5,2,2,3.0
TB-212504,1,5,3,3.0
SW-204554,2,3,4,3.0
LC-168701,2,2,5,3.0
LB-67952,4,2,3,3.0
TB-111902,3,4,2,3.0
LA-67801,3,4,2,3.0
TB-114002,3,4,2,3.0
KW-165702,3,3,3,3.0
KT-64801,3,3,3,3.0
TB-210553,2,4,3,3.0
KT-64652,3,5,1,3.0
MG-178904,3,4,2,3.0
SC-200204,1,4,4,3.0
KA-165254,4,2,3,3.0
MG-81451,2,2,5,3.0
RA-192851,1,4,4,3.0
RA-199454,4,2,3,3.0
RA-92853,1,4,4,3.0
RA-98853,3,5,1,3.0
NP-83251,5,3,1,3.0
NP-186852,3,4,2,3.0
NP-183251,5,2,2,3.0
RB-196452,2,4,3,3.0
NM-185203,4,2,3,3.0
RB-197951,3,3,3,3.0
RB-93302,3,3,3,3.0
NK-184902,5,2,2,3.0
RB-97051,2,3,4,3.0
RB-97052,3,5,1,3.0
NG-184304,4,2,3,3.0
NG-183553,2,3,4,3.0
NF-83853,4,3,2,3.0
NF-185954,3,3,3,3.0
RD-196601,3,2,4,3.0
ND-84603,5,2,2,3.0
RD-199304,4,3,2,3.0
ND-84601,5,1,3,3.0
ND-83702,4,2,3,3.0
NP-87001,2,5,2,3.0
NS-86401,4,3,2,3.0
PW-190301,4,3,2,3.0
PF-191202,3,3,3,3.0
PK-190751,2,3,4,3.0
PJ-188354,4,3,2,3.0
PJ-188352,3,1,5,3.0
PJ-188351,3,2,4,3.0
PM-191352,4,3,2,3.0
PO-188651,2,3,4,3.0
PO-191803,2,4,3,3.0
PF-91651,4,2,3,3.0
PF-191654,2,3,4,3.0
PF-191653,2,3,4,3.0
PC-187454,5,1,3,3.0
NW-84003,3,3,3,3.0
PB-91501,4,4,1,3.0
PS-189704,4,3,2,3.0
PB-191504,3,3,3,3.0
PB-191502,3,4,2,3.0
PB-188052,1,3,5,3.0
PA-190602,4,2,3,3.0
PA-190601,4,3,2,3.0
PT-90901,2,5,2,3.0
PV-89851,3,2,4,3.0
ON-187153,1,3,5,3.0
ND-184603,2,3,4,3.0
ND-183701,3,4,2,3.0
NC-85352,3,5,1,3.0
SA-208303,2,3,4,3.0
MM-79201,3,4,2,3.0
RS-194204,3,2,4,3.0
RS-198701,2,4,3,3.0
MM-172602,3,3,3,3.0
ML-80401,4,2,3,3.0
ML-180404,3,4,2,3.0
RW-196301,2,3,4,3.0
ML-180401,2,3,4,3.0
RW-196303,3,3,3,3.0
RW-96902,3,4,2,3.0
SB-201702,5,1,3,3.0
RS-194201,3,3,3,3.0
MH-81151,4,3,2,3.0
SB-201851,4,2,3,3.0
MH-74401,3,2,4,3.0
MH-177854,3,3,3,3.0
SC-100502,4,3,2,3.0
SC-102601,3,4,2,3.0
MH-174554,3,3,3,3.0
SC-103051,1,5,3,3.0
SC-104402,3,5,1,3.0
MH-172904,3,3,3,3.0
RS-194203,1,4,4,3.0
MM-80552,4,3,2,3.0
NC-183404,2,4,3,3.0
MS-77702,3,5,1,3.0
RF-193454,1,4,4,3.0
MZ-173354,5,2,2,3.0
RH-195104,1,3,5,3.0
RH-195553,3,3,3,3.0
RH-196002,4,3,2,3.0
MW-82351,5,2,2,3.0
RK-193004,3,3,3,3.0
RL-196151,1,3,5,3.0
MT-178153,4,2,3,3.0
MS-79801,5,2,2,3.0
MS-179801,2,3,4,3.0
RR-95252,3,4,2,3.0
RM-197501,4,2,3,3.0
MP-81752,3,4,2,3.0
RM-96752,3,5,1,3.0
MP-179651,3,2,4,3.0
MP-174703,1,4,4,3.0
MO-178003,3,3,3,3.0
RR-195254,2,3,4,3.0
MO-175001,4,2,3,3.0
MN-179354,4,2,3,3.0
MN-179351,3,2,4,3.0
KB-163153,1,4,4,3.0
PJ-88352,4,4,1,3.0
TT-212204,2,4,3,3.0
YS-218802,2,3,4,3.0
JP-161354,3,3,3,3.0
TS-215052,3,2,4,3.0
YC-118952,3,5,1,3.0
JK-157303,2,4,3,3.0
JP-154602,2,3,4,3.0
JR-62101,4,3,2,3.0
TS-210853,2,4,3,3.0
TZ-214452,2,3,4,3.0
VG-117902,3,5,1,3.0
WB-218502,5,2,2,3.0
JR-56702,3,4,2,3.0
VW-217753,4,3,2,3.0
JS-158801,3,2,4,3.0
VF-217154,5,2,2,3.0
VF-217152,3,2,4,3.0
JW-152203,5,2,2,3.0
VP-217304,5,2,2,3.0
TZ-215804,4,2,3,3.0
JL-158503,4,3,2,3.0
JO-152803,2,4,3,3.0
VP-217603,3,3,3,3.0
JL-151752,2,3,4,3.0
JO-151452,2,3,4,3.0
TW-210251,4,1,4,3.0
JO-55502,3,3,3,3.0
VD-216702,4,2,3,3.0
TT-210703,4,3,2,3.0
JR-156703,2,3,4,3.0
ZC-219103,4,3,2,3.0
JM-155801,1,3,5,3.0
JW-59552,3,5,1,3.0
JM-155354,3,3,3,3.0
TT-210702,1,4,4,3.0
JR-156701,1,3,5,3.0
JP-54603,1,4,4,3.0
JM-161951,2,3,4,3.0
BS-115902,1,3,4,2.6666666666666665
BS-16652,2,2,4,2.6666666666666665
EH-139454,2,4,2,2.6666666666666665
BS-113802,3,2,3,2.6666666666666665
EB-141701,3,2,3,2.6666666666666665
BT-114402,2,3,3,2.6666666666666665
SC-202303,1,4,3,2.6666666666666665
EB-37051,1,3,4,2.6666666666666665
BT-113954,2,3,3,2.6666666666666665
BT-113054,2,2,4,2.6666666666666665
MH-174403,3,3,2,2.6666666666666665
BS-17551,2,3,3,2.6666666666666665
EH-139451,3,3,2,2.6666666666666665
EB-41701,4,2,2,2.6666666666666665
JM-161953,2,3,3,2.6666666666666665
BS-16651,1,5,2,2.6666666666666665
BS-13801,3,4,1,2.6666666666666665
MG-176802,1,3,4,2.6666666666666665
BS-116654,1,3,4,2.6666666666666665
AC-4503,2,5,1,2.6666666666666665
MM-182801,3,2,3,2.6666666666666665
SC-200951,2,2,4,2.6666666666666665
AC-6152,3,3,2,2.6666666666666665
SC-107252,3,3,2,2.6666666666666665
RW-196902,4,2,2,2.6666666666666665
RS-198704,5,2,1,2.6666666666666665
RW-195403,4,2,2,2.6666666666666665
ML-173953,1,3,4,2.6666666666666665
ML-173952,1,2,5,2.6666666666666665
MK-81602,3,4,1,2.6666666666666665
ML-174102,2,3,3,2.6666666666666665
BW-112004,2,3,3,2.6666666666666665
MK-79053,3,3,2,2.6666666666666665
SA-108301,4,3,1,2.6666666666666665
SA-108303,5,2,1,2.6666666666666665
SA-208302,2,1,5,2.6666666666666665
BW-11103,2,4,2,2.6666666666666665
JM-52651,2,4,2,2.6666666666666665
CA-120554,1,4,3,2.6666666666666665
SB-101701,2,4,2,2.6666666666666665
ML-182653,1,4,3,2.6666666666666665
DW-131954,4,2,2,2.6666666666666665
BW-110652,2,3,3,2.6666666666666665
VG-118051,3,4,1,2.6666666666666665
JF-151903,3,2,3,2.6666666666666665
DW-135404,3,4,1,2.6666666666666665
MH-80253,5,1,2,2.6666666666666665
RS-97652,3,3,2,2.6666666666666665
CA-127753,2,3,3,2.6666666666666665
MH-77851,3,2,3,2.6666666666666665
EB-138401,1,3,4,2.6666666666666665
SB-202901,2,1,5,2.6666666666666665
SB-202903,3,3,2,2.6666666666666665
BT-14401,3,4,1,2.6666666666666665
ML-77551,2,4,2,2.6666666666666665
RS-198702,1,3,4,2.6666666666666665
AD-101803,2,3,3,2.6666666666666665
BS-113654,1,2,5,2.6666666666666665
ES-40201,5,2,1,2.6666666666666665
SM-203201,5,1,2,2.6666666666666665
SM-200051,3,3,2,2.6666666666666665
LW-171253,4,2,2,2.6666666666666665
FA-142303,4,2,2,2.6666666666666665
ES-40801,3,3,2,2.6666666666666665
JP-161353,4,2,2,2.6666666666666665
LW-172153,2,3,3,2.6666666666666665
EM-40953,3,3,2,2.6666666666666665
LW-68251,4,3,1,2.6666666666666665
ES-140801,1,2,5,2.6666666666666665
AF-8852,2,5,1,2.6666666666666665
SL-101551,2,3,3,2.6666666666666665
MA-179952,3,2,3,2.6666666666666665
MA-179954,2,3,3,2.6666666666666665
LW-169903,5,2,1,2.6666666666666665
FC-143353,3,3,2,2.6666666666666665
BF-12151,3,4,1,2.6666666666666665
SM-209502,3,2,3,2.6666666666666665
JP-54602,2,5,1,2.6666666666666665
BF-110804,5,2,1,2.6666666666666665
SO-203352,1,3,4,2.6666666666666665
BF-110203,2,3,3,2.6666666666666665
LS-72302,3,3,2,2.6666666666666665
BF-109754,3,3,2,2.6666666666666665
FH-143503,3,2,3,2.6666666666666665
SP-109202,3,3,2,2.6666666666666665
LS-69451,2,4,2,2.6666666666666665
FH-43501,5,2,1,2.6666666666666665
SP-205452,5,1,2,2.6666666666666665
FH-43652,2,2,4,2.6666666666666665
SP-206203,4,2,2,2.6666666666666665
EN-137804,2,3,3,2.6666666666666665
EM-39603,2,3,3,2.6666666666666665
JM-61952,5,1,2,2.6666666666666665
SF-102001,3,3,2,2.6666666666666665
EK-37952,2,4,2,2.6666666666666665
SF-200654,4,2,2,2.6666666666666665
SF-200652,1,3,4,2.6666666666666665
BP-110951,4,2,2,2.6666666666666665
JO-152804,3,2,3,2.6666666666666665
MD-178604,4,2,2,2.6666666666666665
MM-182804,3,3,2,2.6666666666666665
MB-80852,3,2,3,2.6666666666666665
BP-111853,1,3,4,2.6666666666666665
EH-39451,3,3,2,2.6666666666666665
SC-208004,5,2,1,2.6666666666666665
EH-141852,2,2,4,2.6666666666666665
SC-207702,3,2,3,2.6666666666666665
ME-77251,5,2,1,2.6666666666666665
EL-137351,2,2,4,2.6666666666666665
SF-202003,3,2,3,2.6666666666666665
BO-13501,5,2,1,2.6666666666666665
MC-76052,2,5,1,2.6666666666666665
EM-138102,3,2,3,2.6666666666666665
SF-209653,2,3,3,2.6666666666666665
EM-138251,1,3,4,2.6666666666666665
